timestamp;match;market;designation;points;old_odd;new_odd;movement_pct
2026-06-15T18:03:16.142572+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;away;;116;114;0.93
2026-06-15T18:03:16.143157+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;home;-1.5;162;163;0.38
2026-06-15T18:03:16.143729+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;away;1.5;-181;-183;0.39
2026-06-15T18:05:16.439144+00:00;Washington Nationals vs Kansas City Royals;spread;home;-1.5;161;160;0.38
2026-06-15T18:05:16.439923+00:00;Washington Nationals vs Kansas City Royals;spread;away;1.5;-180;-179;0.2
2026-06-15T18:15:18.554140+00:00;Cincinnati Reds vs New York Mets;moneyline;home;;-133;-130;0.99
2026-06-15T18:15:18.554721+00:00;Cincinnati Reds vs New York Mets;moneyline;away;;123;120;1.35
2026-06-15T18:15:18.555331+00:00;Cincinnati Reds vs New York Mets;spread;home;-1.5;155;160;1.96
2026-06-15T18:15:18.555930+00:00;Cincinnati Reds vs New York Mets;spread;away;1.5;-173;-179;1.23
2026-06-15T18:15:18.838422+00:00;Houston Astros vs Detroit Tigers;moneyline;home;;-117;-116;0.4
2026-06-15T18:15:18.839094+00:00;Houston Astros vs Detroit Tigers;moneyline;away;;108;107;0.48
2026-06-15T18:15:18.839690+00:00;Houston Astros vs Detroit Tigers;spread;away;1.5;-189;-190;0.18
2026-06-15T18:19:19.603937+00:00;Los Angeles Dodgers vs Tampa Bay Rays;spread;away;1.5;-129;-130;0.34
2026-06-15T18:25:20.842992+00:00;Texas Rangers vs Minnesota Twins;moneyline;home;;-155;-153;0.51
2026-06-15T18:25:20.843645+00:00;Texas Rangers vs Minnesota Twins;moneyline;away;;142;141;0.41
2026-06-15T18:25:20.844306+00:00;Texas Rangers vs Minnesota Twins;spread;home;-1.5;135;136;0.43
2026-06-15T18:25:20.844829+00:00;Texas Rangers vs Minnesota Twins;spread;away;1.5;-150;-151;0.26
2026-06-15T18:27:21.565979+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;home;;-183;-180;0.59
2026-06-15T18:27:21.566651+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;away;;167;164;1.12
2026-06-15T18:27:21.567328+00:00;Philadelphia Phillies vs Miami Marlins;spread;home;-1.5;105;108;1.46
2026-06-15T18:27:21.567983+00:00;Philadelphia Phillies vs Miami Marlins;spread;away;1.5;-116;-119;1.17
2026-06-15T18:27:21.568628+00:00;Philadelphia Phillies vs Miami Marlins;total;over;8.0;-101;-102;0.49
2026-06-15T18:29:21.863008+00:00;Houston Astros vs Detroit Tigers;spread;home;-1.5;169;170;0.37
2026-06-15T18:29:21.952972+00:00;St. Louis Cardinals vs San Diego Padres;spread;away;1.5;-154;-155;0.25
2026-06-15T18:33:22.901202+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;home;;-124;-126;0.71
2026-06-15T18:33:22.901840+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;away;;114;116;0.93
2026-06-15T18:33:22.902513+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;home;-1.5;163;162;0.38
2026-06-15T18:33:22.903111+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;away;1.5;-183;-181;0.39
2026-06-15T18:35:23.698518+00:00;Los Angeles Dodgers vs Tampa Bay Rays;total;over;9.5;102;103;0.5
2026-06-15T18:39:24.265279+00:00;Chicago Cubs vs Colorado Rockies;total;over;9.5;102;101;0.5
2026-06-15T18:39:24.420483+00:00;Texas Rangers vs Minnesota Twins;moneyline;home;;-153;-148;1.34
2026-06-15T18:39:24.421233+00:00;Texas Rangers vs Minnesota Twins;moneyline;away;;141;136;2.07
2026-06-15T18:39:24.421779+00:00;Texas Rangers vs Minnesota Twins;spread;home;-1.5;136;140;1.69
2026-06-15T18:39:24.422315+00:00;Texas Rangers vs Minnesota Twins;spread;away;1.5;-151;-155;1.03
2026-06-15T18:43:25.347644+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;away;;164;165;0.38
2026-06-15T18:43:25.348291+00:00;Philadelphia Phillies vs Miami Marlins;total;under;8.0;-111;-110;0.43
2026-06-15T18:45:25.540259+00:00;Houston Astros vs Detroit Tigers;moneyline;home;;-116;-115;0.4
2026-06-15T18:45:25.541229+00:00;Houston Astros vs Detroit Tigers;spread;away;1.5;-190;-191;0.18
2026-06-15T18:53:27.693918+00:00;Chicago Cubs vs Colorado Rockies;total;over;9.5;101;102;0.5
2026-06-15T18:59:28.844895+00:00;St. Louis Cardinals vs San Diego Padres;moneyline;away;;140;139;0.42
2026-06-15T18:59:29.001440+00:00;Houston Astros vs Detroit Tigers;moneyline;away;;107;106;0.48
2026-06-15T19:01:29.460130+00:00;Cincinnati Reds vs New York Mets;moneyline;home;;-130;-131;0.33
2026-06-15T19:01:29.460747+00:00;Cincinnati Reds vs New York Mets;moneyline;away;;120;121;0.45
2026-06-15T19:03:29.693549+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;home;;-126;-125;0.35
2026-06-15T19:03:29.837711+00:00;Athletics vs Pittsburgh Pirates;moneyline;home;;-115;-116;0.4
2026-06-15T19:03:29.838262+00:00;Athletics vs Pittsburgh Pirates;spread;home;-1.5;163;162;0.38
2026-06-15T19:05:30.358561+00:00;Washington Nationals vs Kansas City Royals;total;over;9.5;105;104;0.49
2026-06-15T19:05:30.359189+00:00;Washington Nationals vs Kansas City Royals;total;under;9.5;-118;-117;0.39
2026-06-15T19:19:33.508786+00:00;Los Angeles Dodgers vs Tampa Bay Rays;moneyline;home;;-173;-172;0.21
2026-06-15T19:19:33.509639+00:00;Los Angeles Dodgers vs Tampa Bay Rays;total;over;9.5;103;102;0.49
2026-06-15T19:29:35.881393+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;home;;-180;-182;0.39
2026-06-15T19:29:35.882149+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;away;;165;166;0.38
2026-06-15T19:29:35.882742+00:00;Philadelphia Phillies vs Miami Marlins;spread;home;-1.5;108;107;0.48
2026-06-15T19:29:35.883314+00:00;Philadelphia Phillies vs Miami Marlins;spread;away;1.5;-119;-118;0.39
2026-06-15T19:35:37.366405+00:00;Washington Nationals vs Kansas City Royals;moneyline;home;;-126;-127;0.35
2026-06-15T19:35:37.367001+00:00;Washington Nationals vs Kansas City Royals;moneyline;away;;116;117;0.46
2026-06-15T19:35:37.367573+00:00;Washington Nationals vs Kansas City Royals;spread;home;-1.5;160;159;0.38
2026-06-15T19:35:37.368131+00:00;Washington Nationals vs Kansas City Royals;spread;away;1.5;-179;-178;0.2
2026-06-15T19:45:40.833929+00:00;St. Louis Cardinals vs San Diego Padres;moneyline;home;;-152;-151;0.26
2026-06-15T19:45:40.834590+00:00;St. Louis Cardinals vs San Diego Padres;spread;home;-1.5;139;140;0.42
2026-06-15T19:47:41.120479+00:00;Arizona Diamondbacks vs Los Angeles Angels;total;over;9.0;-113;-114;0.41
2026-06-15T19:49:41.872255+00:00;Washington Nationals vs Kansas City Royals;spread;home;-1.5;159;158;0.39
2026-06-15T19:49:41.872981+00:00;Washington Nationals vs Kansas City Royals;spread;away;1.5;-178;-177;0.2
2026-06-15T19:49:41.873656+00:00;Washington Nationals vs Kansas City Royals;total;under;9.5;-117;-116;0.4
2026-06-15T19:53:42.618561+00:00;Chicago Cubs vs Colorado Rockies;moneyline;home;;-205;-204;0.16
2026-06-15T20:01:44.385517+00:00;Cincinnati Reds vs New York Mets;moneyline;home;;-131;-132;0.33
2026-06-15T20:01:44.386234+00:00;Cincinnati Reds vs New York Mets;moneyline;away;;121;122;0.45
2026-06-15T20:01:44.386792+00:00;Cincinnati Reds vs New York Mets;spread;home;-1.5;160;159;0.38
2026-06-15T20:01:44.387288+00:00;Cincinnati Reds vs New York Mets;spread;away;1.5;-179;-178;0.2
2026-06-15T20:03:44.970717+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;home;;-125;-126;0.35
2026-06-15T20:03:44.971552+00:00;Arizona Diamondbacks vs Los Angeles Angels;total;over;9.0;-114;-105;4.01
2026-06-15T20:03:44.972698+00:00;Arizona Diamondbacks vs Los Angeles Angels;total;under;9.0;101;-107;3.75
2026-06-15T20:05:45.227937+00:00;Los Angeles Dodgers vs Tampa Bay Rays;total;over;9.5;102;103;0.5
2026-06-15T20:05:45.385311+00:00;Washington Nationals vs Kansas City Royals;moneyline;home;;-127;-126;0.35
2026-06-15T20:05:45.385911+00:00;Washington Nationals vs Kansas City Royals;moneyline;away;;117;116;0.46
2026-06-15T20:05:45.386436+00:00;Washington Nationals vs Kansas City Royals;spread;home;-1.5;158;160;0.78
2026-06-15T20:05:45.386942+00:00;Washington Nationals vs Kansas City Royals;spread;away;1.5;-177;-179;0.4
2026-06-15T20:05:45.387464+00:00;Washington Nationals vs Kansas City Royals;total;over;9.5;104;103;0.49
2026-06-15T20:09:46.176001+00:00;Chicago Cubs vs Colorado Rockies;total;over;9.5;102;101;0.5
2026-06-15T20:17:48.075310+00:00;Athletics vs Pittsburgh Pirates;spread;away;1.5;-182;-181;0.2
2026-06-15T20:17:48.177517+00:00;Cincinnati Reds vs New York Mets;moneyline;away;;122;121;0.45
2026-06-15T20:17:48.178134+00:00;Cincinnati Reds vs New York Mets;spread;away;1.5;-178;-177;0.2
2026-06-15T20:17:48.178815+00:00;Cincinnati Reds vs New York Mets;total;over;8.5;101;-101;0.99
2026-06-15T20:17:48.179447+00:00;Cincinnati Reds vs New York Mets;total;under;8.5;-114;-111;1.26
2026-06-15T20:32:50.590217+00:00;Cincinnati Reds vs New York Mets;moneyline;home;;-132;-131;0.33
2026-06-15T20:32:50.590836+00:00;Cincinnati Reds vs New York Mets;spread;away;1.5;-177;-178;0.2
2026-06-15T20:32:50.738299+00:00;Texas Rangers vs Minnesota Twins;moneyline;home;;-148;-150;0.54
2026-06-15T20:32:50.739041+00:00;Texas Rangers vs Minnesota Twins;moneyline;away;;136;138;0.85
2026-06-15T20:32:50.739629+00:00;Texas Rangers vs Minnesota Twins;spread;home;-1.5;140;138;0.83
2026-06-15T20:32:50.740259+00:00;Texas Rangers vs Minnesota Twins;spread;away;1.5;-155;-153;0.51
2026-06-15T20:32:50.938093+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;home;;-182;-185;0.58
2026-06-15T20:32:50.938866+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;away;;166;169;1.13
2026-06-15T20:32:50.939663+00:00;Philadelphia Phillies vs Miami Marlins;spread;home;-1.5;107;105;0.97
2026-06-15T20:32:50.940384+00:00;Philadelphia Phillies vs Miami Marlins;spread;away;1.5;-118;-116;0.79
2026-06-15T20:32:50.941056+00:00;Philadelphia Phillies vs Miami Marlins;total;over;8.0;-102;-104;0.95
2026-06-15T20:32:50.941727+00:00;Philadelphia Phillies vs Miami Marlins;total;under;8.0;-110;-108;0.88
2026-06-15T20:34:51.529328+00:00;Los Angeles Dodgers vs Tampa Bay Rays;spread;home;-1.5;117;118;0.46
2026-06-15T20:34:51.530048+00:00;Los Angeles Dodgers vs Tampa Bay Rays;total;under;9.5;-115;-116;0.4
2026-06-15T20:34:51.681675+00:00;Washington Nationals vs Kansas City Royals;moneyline;away;;116;117;0.46
2026-06-15T20:34:51.682403+00:00;Washington Nationals vs Kansas City Royals;spread;home;-1.5;160;159;0.38
2026-06-15T20:34:51.682979+00:00;Washington Nationals vs Kansas City Royals;spread;away;1.5;-179;-178;0.2
2026-06-15T20:34:51.683514+00:00;Washington Nationals vs Kansas City Royals;total;over;9.5;103;104;0.49
2026-06-15T20:44:54.544048+00:00;Philadelphia Phillies vs Miami Marlins;spread;home;-1.5;105;108;1.46
2026-06-15T20:44:54.544753+00:00;Philadelphia Phillies vs Miami Marlins;spread;away;1.5;-116;-119;1.17
2026-06-15T20:44:54.614119+00:00;St. Louis Cardinals vs San Diego Padres;moneyline;home;;-151;-160;2.24
2026-06-15T20:44:54.614726+00:00;St. Louis Cardinals vs San Diego Padres;moneyline;away;;139;147;3.35
2026-06-15T20:44:54.615651+00:00;St. Louis Cardinals vs San Diego Padres;spread;home;-1.5;140;127;5.42
2026-06-15T20:44:54.616843+00:00;St. Louis Cardinals vs San Diego Padres;spread;away;1.5;-155;-141;3.89
2026-06-15T20:48:55.587483+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;home;;-126;-125;0.35
2026-06-15T20:48:55.588154+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;away;1.5;-181;-182;0.2
2026-06-15T20:50:56.113735+00:00;Washington Nationals vs Kansas City Royals;moneyline;home;;-126;-127;0.35
2026-06-15T20:50:56.114407+00:00;Washington Nationals vs Kansas City Royals;spread;away;1.5;-178;-177;0.2
2026-06-15T20:50:56.115053+00:00;Washington Nationals vs Kansas City Royals;total;over;9.5;104;103;0.49
2026-06-15T20:50:56.219404+00:00;Los Angeles Dodgers vs Tampa Bay Rays;total;over;9.5;103;102;0.49
2026-06-15T20:50:56.219974+00:00;Los Angeles Dodgers vs Tampa Bay Rays;total;under;9.5;-116;-115;0.4
2026-06-15T21:03:58.500330+00:00;Houston Astros vs Detroit Tigers;moneyline;home;;-115;-114;0.41
2026-06-15T21:03:58.501318+00:00;Houston Astros vs Detroit Tigers;spread;home;-1.5;170;171;0.37
2026-06-15T21:03:58.502050+00:00;Houston Astros vs Detroit Tigers;spread;away;1.5;-191;-192;0.18
2026-06-15T21:03:58.502593+00:00;Houston Astros vs Detroit Tigers;total;over;9.0;-100;100;0.0
2026-06-15T21:03:58.536895+00:00;Cincinnati Reds vs New York Mets;spread;home;-1.5;159;156;1.16
2026-06-15T21:03:58.537992+00:00;Cincinnati Reds vs New York Mets;spread;away;1.5;-178;-174;0.83
2026-06-15T21:05:59.192342+00:00;Washington Nationals vs Kansas City Royals;spread;home;-1.5;159;158;0.39
2026-06-15T21:05:59.192982+00:00;Washington Nationals vs Kansas City Royals;total;over;9.5;103;102;0.49
2026-06-15T21:05:59.193525+00:00;Washington Nationals vs Kansas City Royals;total;under;9.5;-116;-115;0.4
2026-06-15T21:19:01.014693+00:00;Cincinnati Reds vs New York Mets;total;over;8.5;-101;-119;7.53
2026-06-15T21:19:01.015750+00:00;Cincinnati Reds vs New York Mets;total;under;8.5;-111;106;8.37
2026-06-15T21:19:01.138584+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;away;;116;115;0.46
2026-06-15T21:19:01.139131+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;home;-1.5;162;163;0.38
2026-06-15T21:19:01.331040+00:00;St. Louis Cardinals vs San Diego Padres;moneyline;home;;-160;-159;0.24
2026-06-15T21:19:01.331730+00:00;St. Louis Cardinals vs San Diego Padres;moneyline;away;;147;146;0.4
2026-06-15T21:19:01.332261+00:00;St. Louis Cardinals vs San Diego Padres;spread;home;-1.5;127;128;0.44
2026-06-15T21:19:01.332861+00:00;St. Louis Cardinals vs San Diego Padres;spread;away;1.5;-141;-142;0.29
2026-06-15T21:21:01.703963+00:00;Washington Nationals vs Kansas City Royals;total;over;9.5;102;101;0.5
2026-06-15T21:21:01.704634+00:00;Washington Nationals vs Kansas City Royals;total;under;9.5;-115;-113;0.82
2026-06-15T21:21:01.794061+00:00;Los Angeles Dodgers vs Tampa Bay Rays;spread;home;-1.5;118;117;0.46
2026-06-15T21:25:02.843957+00:00;Chicago Cubs vs Colorado Rockies;moneyline;home;;-204;-205;0.16
2026-06-15T21:25:02.844829+00:00;Chicago Cubs vs Colorado Rockies;spread;home;-1.5;-100;-101;0.5
2026-06-15T21:29:03.900351+00:00;Philadelphia Phillies vs Miami Marlins;spread;home;-1.5;108;109;0.48
2026-06-15T21:29:03.900938+00:00;Philadelphia Phillies vs Miami Marlins;spread;away;1.5;-119;-120;0.38
2026-06-15T21:33:04.621263+00:00;Athletics vs Pittsburgh Pirates;spread;away;1.5;-181;-182;0.2
2026-06-15T21:33:04.727207+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;away;;115;116;0.47
2026-06-15T21:33:04.895272+00:00;Cincinnati Reds vs New York Mets;total;over;8.5;-119;-117;0.78
2026-06-15T21:33:04.895887+00:00;Cincinnati Reds vs New York Mets;total;under;8.5;106;104;0.97
2026-06-15T21:37:05.839797+00:00;Washington Nationals vs Kansas City Royals;moneyline;away;;117;118;0.46
2026-06-15T21:37:05.840424+00:00;Washington Nationals vs Kansas City Royals;spread;away;1.5;-177;-176;0.21
2026-06-15T21:41:06.473922+00:00;Chicago Cubs vs Colorado Rockies;moneyline;home;;-205;-207;0.32
2026-06-15T21:41:06.474635+00:00;Chicago Cubs vs Colorado Rockies;moneyline;away;;186;188;0.7
2026-06-15T21:41:06.475222+00:00;Chicago Cubs vs Colorado Rockies;spread;home;-1.5;-101;-104;1.44
2026-06-15T21:41:06.475789+00:00;Chicago Cubs vs Colorado Rockies;spread;away;1.5;-110;-106;1.8
2026-06-15T21:41:06.476332+00:00;Chicago Cubs vs Colorado Rockies;total;over;9.5;101;100;0.5
2026-06-15T21:41:06.476869+00:00;Chicago Cubs vs Colorado Rockies;total;under;9.5;-114;-113;0.41
2026-06-15T21:50:08.115809+00:00;Cincinnati Reds vs New York Mets;spread;home;-1.5;156;155;0.39
2026-06-15T21:50:08.244643+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;home;;-185;-186;0.19
2026-06-15T21:50:08.245264+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;away;;169;170;0.37
2026-06-15T21:52:08.812495+00:00;Washington Nationals vs Kansas City Royals;moneyline;home;;-127;-128;0.34
2026-06-15T21:52:08.813225+00:00;Washington Nationals vs Kansas City Royals;total;over;9.5;101;100;0.5
2026-06-15T22:00:10.564968+00:00;Houston Astros vs Detroit Tigers;moneyline;away;;106;105;0.49
2026-06-15T22:00:10.688890+00:00;Philadelphia Phillies vs Miami Marlins;total;over;8.0;-104;100;1.96
2026-06-15T22:00:10.689489+00:00;Philadelphia Phillies vs Miami Marlins;total;under;8.0;-108;-113;2.13
2026-06-15T22:02:10.903772+00:00;Cincinnati Reds vs New York Mets;total;over;8.5;-117;-118;0.39
2026-06-15T22:02:10.904541+00:00;Cincinnati Reds vs New York Mets;total;under;8.5;104;105;0.49
2026-06-15T22:06:12.430603+00:00;Washington Nationals vs Kansas City Royals;moneyline;home;;-128;-127;0.35
2026-06-15T22:06:12.431392+00:00;Washington Nationals vs Kansas City Royals;moneyline;away;;118;117;0.46
2026-06-15T22:06:12.432040+00:00;Washington Nationals vs Kansas City Royals;spread;away;1.5;-176;-177;0.2
2026-06-15T22:06:12.432713+00:00;Washington Nationals vs Kansas City Royals;total;under;9.5;-113;-112;0.42
2026-06-15T22:10:13.172845+00:00;Chicago Cubs vs Colorado Rockies;moneyline;home;;-207;-208;0.16
2026-06-15T22:10:13.173567+00:00;Chicago Cubs vs Colorado Rockies;spread;home;-1.5;-104;-105;0.47
2026-06-15T22:10:13.174077+00:00;Chicago Cubs vs Colorado Rockies;spread;away;1.5;-106;-105;0.46
2026-06-15T22:21:14.732695+00:00;Washington Nationals vs Kansas City Royals;moneyline;home;;-127;-128;0.34
2026-06-15T22:21:14.733415+00:00;Washington Nationals vs Kansas City Royals;moneyline;away;;117;118;0.46
2026-06-15T22:21:14.733971+00:00;Washington Nationals vs Kansas City Royals;spread;away;1.5;-177;-176;0.21
2026-06-15T22:21:14.734486+00:00;Washington Nationals vs Kansas City Royals;total;over;9.5;100;-100;0.0
2026-06-15T22:21:14.791297+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;home;;-125;-135;3.29
2026-06-15T22:21:14.792347+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;away;;116;124;3.7
2026-06-15T22:21:14.793354+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;home;-1.5;163;155;3.04
2026-06-15T22:21:14.794320+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;away;1.5;-182;-173;1.84
2026-06-15T22:21:14.794862+00:00;Arizona Diamondbacks vs Los Angeles Angels;total;over;9.0;-105;-104;0.47
2026-06-15T22:21:14.795470+00:00;Arizona Diamondbacks vs Los Angeles Angels;total;under;9.0;-107;-108;0.45
2026-06-15T22:21:14.859453+00:00;Los Angeles Dodgers vs Tampa Bay Rays;moneyline;home;;-172;-174;0.42
2026-06-15T22:21:14.860094+00:00;Los Angeles Dodgers vs Tampa Bay Rays;moneyline;away;;158;159;0.39
2026-06-15T22:21:14.860710+00:00;Los Angeles Dodgers vs Tampa Bay Rays;spread;away;1.5;-130;-129;0.34
2026-06-15T22:21:14.861321+00:00;Los Angeles Dodgers vs Tampa Bay Rays;total;over;9.5;102;103;0.5
2026-06-15T22:21:14.929559+00:00;Athletics vs Pittsburgh Pirates;spread;away;1.5;-182;-181;0.2
2026-06-15T22:21:14.989664+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;away;;170;169;0.37
2026-06-15T22:21:14.990367+00:00;Philadelphia Phillies vs Miami Marlins;spread;away;1.5;-120;-121;0.38
2026-06-15T22:21:15.119626+00:00;Houston Astros vs Detroit Tigers;moneyline;home;;-114;-120;2.34
2026-06-15T22:21:15.120219+00:00;Houston Astros vs Detroit Tigers;moneyline;away;;105;111;2.93
2026-06-15T22:21:15.120740+00:00;Houston Astros vs Detroit Tigers;spread;home;-1.5;171;164;2.58
2026-06-15T22:21:15.121303+00:00;Houston Astros vs Detroit Tigers;spread;away;1.5;-192;-183;1.68
2026-06-15T22:21:15.121918+00:00;Houston Astros vs Detroit Tigers;total;over;9.0;100;-107;3.27
2026-06-15T22:21:15.122854+00:00;Houston Astros vs Detroit Tigers;total;under;9.0;-112;-105;3.14
2026-06-15T22:27:16.538373+00:00;Texas Rangers vs Minnesota Twins;moneyline;home;;-150;-149;0.27
2026-06-15T22:27:16.539075+00:00;Texas Rangers vs Minnesota Twins;moneyline;away;;138;137;0.42
2026-06-15T22:29:16.837327+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;home;;-186;-187;0.19
2026-06-15T22:29:16.838028+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;away;;169;171;0.74
2026-06-15T22:29:16.838660+00:00;Philadelphia Phillies vs Miami Marlins;spread;away;1.5;-121;-120;0.38
2026-06-15T22:29:16.839214+00:00;Philadelphia Phillies vs Miami Marlins;total;over;8.0;100;-101;0.5
2026-06-15T22:29:16.839746+00:00;Philadelphia Phillies vs Miami Marlins;total;under;8.0;-113;-111;0.85
2026-06-15T22:51:33.464531+00:00;Texas Rangers vs Minnesota Twins;moneyline;home;;-149;-144;1.39
2026-06-15T22:51:33.465371+00:00;Texas Rangers vs Minnesota Twins;moneyline;away;;137;133;1.69
2026-06-15T22:51:33.466075+00:00;Texas Rangers vs Minnesota Twins;spread;home;-1.5;138;142;1.68
2026-06-15T22:51:33.466723+00:00;Texas Rangers vs Minnesota Twins;spread;away;1.5;-153;-157;1.01
2026-06-15T22:51:33.530696+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;home;;-135;-134;0.32
2026-06-15T22:51:33.531597+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;home;-1.5;155;151;1.57
2026-06-15T22:51:33.532222+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;away;1.5;-173;-169;0.87
