timestamp;match;market;designation;points;old_odd;new_odd;movement_pct;steam_level
2026-08-29T19:27:30.376196+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:27:30.715728+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:27:30.784660+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:27:31.541364+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:27:31.892916+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:27:32.022275+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:27:32.075790+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:27:34.169250+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:27:34.322445+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:27:34.714864+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:27:34.722142+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:27:35.964928+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:27:40.407447+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:27:43.372966+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:27:46.996373+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:27:47.643267+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:27:49.867981+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:27:50.826618+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:27:52.254032+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:27:55.481725+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:27:59.485609+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:28:02.448584+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:28:02.549944+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:28:05.712515+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:28:07.960478+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:28:11.600231+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:28:26.568652+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:28:29.386650+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:34:10.117440+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:34:12.096031+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:34:12.273505+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:34:14.002683+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:34:15.589201+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:34:15.870330+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:34:22.823306+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:34:23.051844+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:34:24.613218+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:34:25.508270+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:34:25.549791+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;moneyline;away;;-106;-114;3.41;PENDING
2026-08-29T19:34:26.222920+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:34:26.708668+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:34:28.440686+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:34:28.728159+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T19:34:29.165836+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;spread;away;-1.5;158;147;4.26;PENDING
2026-08-29T20:05:47.001936+00:00;G2 New York Yankees vs G2 Boston Red Sox;spread;home;-1.5;169;160;3.35;PENDING
2026-08-29T20:05:47.185553+00:00;G2 New York Yankees vs G2 Boston Red Sox;spread;home;-1.5;169;160;3.35;PENDING
2026-08-29T20:05:47.217016+00:00;G2 New York Yankees vs G2 Boston Red Sox;spread;home;-1.5;169;160;3.35;PENDING
2026-08-29T20:05:47.535279+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:05:48.762478+00:00;G2 New York Yankees vs G2 Boston Red Sox;spread;home;-1.5;169;160;3.35;PENDING
2026-08-29T20:05:51.363254+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:05:51.440240+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:05:51.501931+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:05:52.854877+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:05:54.857161+00:00;G2 New York Yankees vs G2 Boston Red Sox;spread;home;-1.5;169;160;3.35;PENDING
2026-08-29T20:05:56.436288+00:00;G2 New York Yankees vs G2 Boston Red Sox;spread;home;-1.5;169;160;3.35;PENDING
2026-08-29T20:05:58.106485+00:00;G2 New York Yankees vs G2 Boston Red Sox;spread;home;-1.5;169;160;3.35;PENDING
2026-08-29T20:05:58.678040+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:06:00.389021+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:06:01.100772+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:06:01.876377+00:00;G2 New York Yankees vs G2 Boston Red Sox;spread;home;-1.5;169;160;3.35;PENDING
2026-08-29T20:06:02.606453+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:06:05.933214+00:00;G2 New York Yankees vs G2 Boston Red Sox;spread;home;-1.5;169;160;3.35;PENDING
2026-08-29T20:06:06.523635+00:00;G2 New York Yankees vs G2 Boston Red Sox;spread;home;-1.5;169;160;3.35;PENDING
2026-08-29T20:06:06.599668+00:00;G2 New York Yankees vs G2 Boston Red Sox;spread;home;-1.5;169;160;3.35;PENDING
2026-08-29T20:06:08.031309+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:06:09.014290+00:00;G2 New York Yankees vs G2 Boston Red Sox;spread;home;-1.5;169;160;3.35;PENDING
2026-08-29T20:06:09.496213+00:00;G2 New York Yankees vs G2 Boston Red Sox;spread;home;-1.5;169;160;3.35;PENDING
2026-08-29T20:06:10.762457+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:06:11.928259+00:00;G2 New York Yankees vs G2 Boston Red Sox;spread;home;-1.5;169;160;3.35;PENDING
2026-08-29T20:06:12.346763+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:06:12.425044+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:06:12.757416+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:06:13.635888+00:00;G2 New York Yankees vs G2 Boston Red Sox;spread;home;-1.5;169;160;3.35;PENDING
2026-08-29T20:06:14.865271+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:06:16.692794+00:00;G2 New York Yankees vs G2 Boston Red Sox;spread;home;-1.5;169;160;3.35;PENDING
2026-08-29T20:06:16.730814+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:06:18.788208+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:06:18.932081+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:06:19.134116+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:06:21.391705+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:06:28.584254+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:06:29.893691+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:06:30.295491+00:00;Washington Nationals vs Miami Marlins;total;over;8.0;102;-106;3.79;PENDING
2026-08-29T20:09:34.783757+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:09:35.963668+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:09:36.410877+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:09:56.779688+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:09:58.837236+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:09:59.411210+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:10:00.493437+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:10:00.979376+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:10:06.877080+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:10:10.078065+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:10:11.018019+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:10:11.480985+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:10:17.644392+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:10:20.427628+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:10:21.683402+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:10:22.696457+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:10:22.759883+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:10:23.217691+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:10:24.809979+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:10:26.254763+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:10:27.036460+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:10:27.487103+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:10:27.914959+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:10:28.157965+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:10:28.506149+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:10:30.084630+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:10:31.617519+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:10:32.134021+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:10:33.132197+00:00;Atlanta Braves vs Colorado Rockies;spread;home;-1.5;-101;-108;3.22;PENDING
2026-08-29T20:10:39.044351+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:10:39.883487+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:10:40.788526+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:11:01.048118+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:11:02.924211+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:11:03.129396+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:11:05.334312+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:11:06.989013+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:11:10.616098+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:11:14.558925+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:11:14.814829+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:11:15.127330+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:11:21.096996+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:11:24.329690+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:11:25.331529+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:11:26.841487+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:11:26.874854+00:00;Cleveland Guardians vs Kansas City Royals;spread;home;-1.5;141;133;3.32;PENDING
2026-08-29T20:12:45.164558+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:12:45.165120+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:12:46.041513+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:06.713790+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:08.246183+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:08.652596+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:11.053547+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:12.434389+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:15.654965+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:20.035477+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:20.119580+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:20.283621+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:26.116565+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:29.497005+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:29.937078+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:32.337534+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:32.430039+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:32.930108+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:34.413490+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:35.732434+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:37.368254+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:38.094439+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:13:39.399482+00:00;G1 San Francisco Giants vs G1 Arizona Diamondbacks;total;over;8.5;103;-104;3.37;PENDING
2026-08-29T20:24:38.454915+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:24:41.074866+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:24:41.851444+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:24:43.719966+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:24:44.685349+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:24:45.373110+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:24:46.553158+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:24:47.850179+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:24:48.743183+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:24:50.281831+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:24:53.517203+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:24:53.606206+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:24:53.881462+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:24:55.697833+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:25:21.487041+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:25:21.487706+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:25:22.180438+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:25:26.149523+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:25:26.485027+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:25:27.903619+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:25:34.050470+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:25:34.170676+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-29T20:25:35.557432+00:00;Atlanta Braves vs Colorado Rockies;moneyline;home;;-212;-234;3.01;PENDING
2026-08-31T16:44:54.085820+00:00;Cincinnati Reds vs San Diego Padres;total;under;9.0;-106;-115;3.8;PENDING
2026-08-31T16:44:54.802707+00:00;Cincinnati Reds vs San Diego Padres;total;under;9.0;-106;-115;3.8;PENDING
2026-08-31T16:44:56.643711+00:00;Cincinnati Reds vs San Diego Padres;total;under;9.0;-106;-115;3.8;PENDING
2026-08-31T16:44:59.432112+00:00;Cincinnati Reds vs San Diego Padres;total;under;9.0;-106;-115;3.8;PENDING
2026-08-31T16:44:59.934253+00:00;Cincinnati Reds vs San Diego Padres;total;under;9.0;-106;-115;3.8;PENDING
2026-08-31T16:45:02.203362+00:00;Cincinnati Reds vs San Diego Padres;total;under;9.0;-106;-115;3.8;PENDING
2026-08-31T16:45:03.928952+00:00;Cincinnati Reds vs San Diego Padres;total;under;9.0;-106;-115;3.8;PENDING
2026-08-31T16:45:07.569757+00:00;Cincinnati Reds vs San Diego Padres;total;under;9.0;-106;-115;3.8;PENDING
2026-08-31T16:45:07.785607+00:00;Cincinnati Reds vs San Diego Padres;total;under;9.0;-106;-115;3.8;PENDING
2026-08-31T16:45:08.954436+00:00;Cincinnati Reds vs San Diego Padres;total;under;9.0;-106;-115;3.8;PENDING
2026-08-31T16:45:22.659909+00:00;Cincinnati Reds vs San Diego Padres;total;under;9.0;-106;-115;3.8;PENDING
2026-08-31T16:45:22.661991+00:00;Cincinnati Reds vs San Diego Padres;total;under;9.0;-106;-115;3.8;PENDING
